dataset,reported_as,dataset_hash,actual_data_path,class_policy,sample_policy,train_rows,test_rows,num_classes,noise_type,tail_flip_rate,effective_flip_rate_train,seed,method,training_mode,macro_f1,fpr,fnr,tail_macro_f1,tail_recall,rare_recovery_rate,rare_recovery_rate_oof_audit,rare_retained_rate,rare_clean_suspicious_count,rare_recovered_count,rare_recovery_eval,err,err_tail,err_final,err_final_degree,mean_weight,retained_fraction,semisup_candidate_count,semisup_selected_count,runtime_sec,memory_mb,tail_labels,tail_label_names,active_views,source_verified,replacement_for
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.8,0.0207,1,CoLD,cold_hard,0.49705117254551395,0.0013614703880190605,0.11753044463324837,0.0,0.0,0.0,0.0,0.0,16,0,final_trained_classifier_predictions_on_training_nodes,0.6873647713060331,0.13881743386762124,0.4130911025868272,0.4130911025868272,0.9836,0.9836,0,0,0.43213480000849813,7.014310836791992,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.8,0.0207,1,ablation_hard,hard_deletion,0.5631749539790467,0.002722940776038121,0.10846785613140754,0.09666939666939667,0.078125,0.0,0.0,0.0,16,0,final_trained_classifier_predictions_on_training_nodes,0.9263589562474822,0.7883969888078735,0.8573779725276778,0.8573779725276778,0.9936,0.9936,0,0,0.43331759999273345,7.539192199707031,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.8,0.0207,1,Graph-CoLD-soft,scalar_soft,0.6317543423351053,0.0034036759700476512,0.11158312092891533,0.24732166837429995,0.125,1.0,1.0,1.0,16,16,final_trained_classifier_predictions_on_training_nodes,1.0,1.0,1.0,0.852377631468263,0.8768406047802507,1.0,0,0,0.43158560001756996,7.708521842956543,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.8,0.0207,1,Graph-CoLD-semisup,evidence_semisup,0.5826589374723478,0.002722940776038121,0.09232512036250354,0.13333333333333336,0.0859375,0.0,0.0,1.0,16,0,final_trained_classifier_predictions_on_training_nodes,1.0,1.0,1.0,0.852377631468263,0.8768406047802507,1.0,25,25,0.680695699993521,7.553558349609375,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.4,0.0103,2,CoLD,cold_hard,0.5900544922526229,0.0068073519400953025,0.12007929764939111,0.15361702127659577,0.1328125,0.0,0.0,0.0,15,0,final_trained_classifier_predictions_on_training_nodes,0.741794638978816,0.41032719558812575,0.5760609172834709,0.5760609172834709,0.9846,0.9846,0,0,0.527474100003019,6.853354454040527,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.4,0.0103,2,ablation_hard,hard_deletion,0.7740841009497564,0.005445881552076242,0.10535259133389975,0.5723725397409608,0.4921875,0.0,0.0,0.0,15,0,final_trained_classifier_predictions_on_training_nodes,0.9596967740327381,0.9135711584268951,0.9366339662298167,0.9366339662298167,0.9946,0.9946,0,0,0.5708275999641046,7.467289924621582,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.4,0.0103,2,Graph-CoLD-soft,scalar_soft,0.8124674636144146,0.007488087134104833,0.10563579722458227,0.6668323630392596,0.5859375,1.0,1.0,1.0,15,15,final_trained_classifier_predictions_on_training_nodes,1.0,1.0,1.0,0.8699880109865521,0.8775240422484838,1.0,0,0,0.5334383000154048,7.480989456176758,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.4,0.0103,2,Graph-CoLD-semisup,evidence_semisup,0.7797479319725841,0.0040844111640571815,0.10790144435004248,0.5823522582143272,0.5078125,0.0,0.0,1.0,15,0,final_trained_classifier_predictions_on_training_nodes,1.0,1.0,1.0,0.8699880109865521,0.8775240422484838,1.0,24,23,0.754194000037387,7.554449081420898,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.6,0.0155,2,CoLD,cold_hard,0.5115507271659623,0.006126616746085773,0.12829226847918437,0.0,0.0,0.0,0.0,0.0,11,0,final_trained_classifier_predictions_on_training_nodes,0.7060155077575141,0.2866356268391781,0.4963255672983461,0.4963255672983461,0.9854,0.9854,0,0,0.42751390003832057,6.886895179748535,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,p2d_real_audit_window_train_10000_test_5000,10000,5000,11,tail_asymmetric,0.6,0.0155,2,ablation_hard,hard_deletion,0.7333106215727176,0.0040844111640571815,0.1093174738034551,0.46823555126500427,0.3828125,0.0,0.0,0.0,11,0,final_trained_classifier_predictions_on_training_nodes,0.9627608508099096,0.9129075544374432,0.9378342026236763,0.9378342026236763,0.9954,0.9954,0,0,0.44615820003673434,7.614935874938965,"[1, 5, 6, 9, 10]","[""1"", ""5"", ""6"", ""9"", ""10""]",host|ip|temporal,True,
