dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,method_family,implementation_status,macro_f1,fpr,fnr,tail_recall,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for,cicids_train_dedup_removed
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,Graph-CoLD,graph_cold,p2d_deoracled,0.7544476866920402,0.016156462585034,0.1044617563739376,0.594059405940594,0.9028954836304296,0.817450489241901,0.8601729864361654,0.99625,0.8849383824998747,0.8926666666666667,0.9615384615384616,0.8938265990996203,0.145018599985633,3.026442527770996,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,CoLD,cold,p2d_deoracled,0.618008429473825,0.0153061224489795,0.1087110481586402,0.3168316831683168,0.758563253705092,0.4905114450602794,0.6245373493826857,0.99625,0.8833333333333333,0.8833333333333333,0.9201183431952664,0.8833333333333333,0.1536869999836199,2.702082633972168,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,ablation_hard,hard_ablation,p2d_deoracled,0.7450658456149132,0.0187074829931972,0.1002124645892351,0.5841584158415841,0.9028954836304296,0.817450489241901,0.8601729864361654,0.99625,0.8926666666666667,0.8926666666666667,0.9615384615384616,0.8926666666666667,0.1576615999802015,3.26162052154541,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,Noisy-Supervised,noisy_supervised,verified_implementation,0.6190631776956154,0.0544217687074829,0.1058781869688385,0.6138613861386139,1.0,1.0,1.0,0.99725,1.0,1.0,1.0,1.0,0.1022141000139527,2.2992048263549805,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,Confident-Learning,confident_learning,verified_implementation,0.5599918347627251,0.0450680272108843,0.1561614730878187,0.6039603960396039,0.6588481397922964,0.5292367231836388,0.5940424314879675,0.9955,0.6086666666666667,0.6086666666666667,0.6804733727810651,0.6086666666666667,21.47519630001625,2.780489921569824,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,Co-Teaching,co_teaching,verified_implementation,0.6398387343231213,0.0442176870748299,0.1048158640226629,0.6039603960396039,0.8835212466097064,0.9531616157127384,0.9183414311612224,0.99425,0.8373333333333334,0.8373333333333334,0.8195266272189349,0.8373333333333334,0.2975331000052392,4.540090560913086,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,Decoupling,decoupling,verified_implementation,0.2672932509082782,0.4583333333333333,0.0474504249291784,0.0495049504950495,0.8145434413680814,0.8452738767674765,0.8299086590677789,0.9425,0.924,0.924,0.863905325443787,0.924,0.1861542999977246,2.557652473449707,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,FINE,fine,verified_implementation,0.5766800315949212,0.0518707482993197,0.1334985835694051,0.5742574257425742,0.9147965081925552,0.940179212529328,0.9274878603609416,0.99875,0.9046666666666666,0.9046666666666666,0.893491124260355,0.9046666666666666,0.1193451000144705,4.092670440673828,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,MCRe,mcre,verified_implementation,0.6037295852170436,0.0714285714285714,0.1412889518413597,0.594059405940594,0.9317319974302988,0.9813335666923004,0.9565327820612995,1.0,0.9033333333333332,0.9033333333333332,0.8964497041420119,0.9033333333333332,0.1067832999979145,4.945183753967285,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.1,none,0,p2d-cicids2017-seed0,0,0,MORSE,morse,verified_implementation,0.551624119749004,0.1045918367346938,0.141643059490085,0.5841584158415841,0.98800050990736,1.0,0.99400025495368,0.998,0.9606666666666668,0.9606666666666668,0.9792899408284024,0.9606666666666668,0.1664277999661862,5.158991813659668,host|ip|temporal,True,,107054
