dataset,reported_as,audit_scope,leakage_removed,exact_duplicate_train_rows_removed,near_duplicate_graph_edges_removed,noise_type,noise_rate,graph_beta,seed,method,macro_f1,fpr,fnr,err,err_tail,err_final,mean_weight,retained_fraction,retained_fraction_clean_informative,runtime_sec
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.2,0.6,1,ablation_hard,0.6003769635227323,0.09237973605789698,0.11254645195540612,1.0,1.0,1.0,0.9127040454222853,0.9127040454222853,1.0,0.0631895000115037
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.4,0.0,1,Graph-CoLD,0.6442239198887093,0.07960834397616007,0.022473898425057513,0.9558657498910296,0.9319327355375092,0.9438992427142694,0.6845634362901661,0.6902058197303051,0.9692671394799054,0.06471929996041581
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.4,0.0,1,CoLD,0.5997236018548899,0.08216262239250745,0.0230047779154132,0.8548742500919041,0.689396235858075,0.7721352429749895,0.6831085876508162,0.6831085876508162,0.9361702127659575,0.06291040003998205
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.4,0.0,1,ablation_hard,0.6475708069037137,0.07194550872711793,0.02070430012387188,0.9558657498910296,0.9319327355375092,0.9438992427142694,0.6902058197303051,0.6902058197303051,0.9692671394799054,0.07246719999238849
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.4,0.6,1,Graph-CoLD,0.4136080572667895,0.14303959131545338,0.18527694213413556,0.9681784993286128,0.8526423847808399,0.9104104420547263,0.7676587532200304,0.7743080198722498,0.9858156028368794,0.07369609997840598
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.4,0.6,1,CoLD,0.42334135870839373,0.14005959982971478,0.18244558485223855,0.9681784993286128,0.8526423847808399,0.9104104420547263,0.7665010645848119,0.7665010645848119,0.9858156028368794,0.06228549999650568
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.4,0.6,1,ablation_hard,0.41897716905531274,0.1472967220093657,0.18704654043532118,0.9681784993286128,0.8526423847808399,0.9104104420547263,0.7743080198722498,0.7743080198722498,0.9858156028368794,0.06306470005074516
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.6,0.0,1,Graph-CoLD,0.40416203579009496,0.19880800340570456,0.03379932755264555,0.9312554672692598,0.8983412811184232,0.9147983741938415,0.5863887013367314,0.5908445706174592,0.9468085106382979,0.07171829999424517
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.6,0.0,1,CoLD,0.39126021859221505,0.1881651766709238,0.034153247212882674,0.8541522824736036,0.6480157354638012,0.7510840089687024,0.5848119233498935,0.5848119233498935,0.9148936170212766,0.08190889999968931
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.6,0.0,1,ablation_hard,0.40732917449041994,0.20476798637718177,0.036453725004423995,0.9312554672692598,0.8983412811184232,0.9147983741938415,0.5908445706174592,0.5908445706174592,0.9468085106382979,0.07831119996262714
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.6,0.6,1,Graph-CoLD,0.33353986102437594,0.25883354618986804,0.20173420633516193,0.946970162638513,0.7401065070906447,0.8435383348645789,0.6597428070013224,0.6650106458481192,0.9680851063829787,0.09267159999581054
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.6,0.6,1,CoLD,0.33673809968122687,0.2511707109408259,0.20633516191824455,0.946970162638513,0.7401065070906447,0.8435383348645789,0.6582682753726047,0.6582682753726047,0.9680851063829787,0.07243739999830723
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2818_test_8000,True,182,246,graph_consistency,0.6,0.6,1,ablation_hard,0.3336652254908012,0.25755640698169435,0.20102636701468768,0.946970162638513,0.7401065070906447,0.8435383348645789,0.6650106458481192,0.6650106458481192,0.9680851063829787,0.07894089998444542
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,clean,0.0,none,2,Graph-CoLD,0.8653198828808967,0.008939974457215836,0.010794549637232349,1.0,1.0,1.0,0.9804428203782222,0.9898174157303371,0.9898174157303371,0.06623830000171438
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,clean,0.0,none,2,CoLD,0.7592130413729368,0.005108556832694764,0.017165103521500618,1.0,1.0,1.0,0.9796348314606742,0.9796348314606742,0.9796348314606742,0.07971139997243881
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,clean,0.0,none,2,ablation_hard,0.8548991278710297,0.011494252873563218,0.013271987258892231,1.0,1.0,1.0,0.9898174157303371,0.9898174157303371,0.9898174157303371,0.06799819995649159
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.1,none,2,Graph-CoLD,0.8268993236388972,0.017879948914431672,0.01097150946735091,0.9602187906223958,0.918068377220904,0.9391435839216499,0.891216601848273,0.8992275280898876,0.982839313572543,0.06479059997946024
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.1,none,2,CoLD,0.7556770116097801,0.01362281822051937,0.02459741638648027,0.8367633771087741,0.607319933233778,0.722041655171276,0.8900983146067416,0.8900983146067416,0.9453978159126365,0.06426939996890724
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.1,none,2,ablation_hard,0.8300452846196891,0.015751383567475522,0.012387188108299417,0.9602187906223958,0.918068377220904,0.9391435839216499,0.8992275280898876,0.8992275280898876,0.982839313572543,0.06377080001402646
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.2,none,2,Graph-CoLD,0.8034099435433998,0.02894848871860366,0.014156786409485048,0.9657659975563487,0.9320031686131515,0.9488845830847501,0.81360659246425,0.8205758426966292,0.9824561403508771,0.06480359996203333
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.2,none,2,CoLD,0.7465427576604754,0.032354193273733504,0.017342063351619183,0.8601354519515899,0.6146194115253484,0.7373774317384691,0.8121488764044944,0.8121488764044944,0.9473684210526315,0.07293739996384829
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.2,none,2,ablation_hard,0.7934087172847618,0.035759897828863345,0.014687665899840736,0.9657659975563487,0.9320031686131515,0.9488845830847501,0.8205758426966292,0.8205758426966292,0.9824561403508771,0.07394430000567809
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.4,none,2,Graph-CoLD,0.6213000485277138,0.11579395487441464,0.0263670146876659,0.9782135553414155,0.9232035997082845,0.95070857752485,0.6914221336769915,0.6966292134831461,0.985981308411215,0.07961249997606501
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.4,none,2,CoLD,0.5780488337304295,0.09535972754363559,0.028313572818970095,0.8618985682735895,0.60373192929465,0.7328152487841197,0.6896067415730337,0.6896067415730337,0.9462616822429907,0.08187589998124167
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.4,none,2,ablation_hard,0.6285686816540448,0.10174542358450404,0.027428773668377277,0.9782135553414155,0.9232035997082845,0.95070857752485,0.6966292134831461,0.6966292134831461,0.985981308411215,0.07326929998816922
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.6,none,2,Graph-CoLD,0.38804626075663634,0.2720306513409962,0.0378694036453725,0.8883755374131329,0.7214812235916968,0.8049283805024148,0.5874779932735377,0.5916432584269663,0.9157894736842105,0.07274949998827651
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.6,none,2,CoLD,0.39188128580536746,0.2613878246062154,0.03556892585383118,0.7900112734272945,0.6243400394066861,0.7071756564169903,0.5856741573033708,0.5856741573033708,0.8771929824561403,0.07481170003302395
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,symmetric,0.6,none,2,ablation_hard,0.3791627090536318,0.26947637292464877,0.03893116262608388,0.8883755374131329,0.7214812235916968,0.8049283805024148,0.5916432584269663,0.5916432584269663,0.9157894736842105,0.0673941999557428
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.1,none,2,Graph-CoLD,0.793180308672176,0.008939974457215836,0.11449301008671031,0.9518420293124155,0.9176239060026397,0.9347329676575276,0.9509639330931826,0.9599719101123596,0.9797191887675507,0.06615299999248236
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.1,none,2,CoLD,0.6604490397271863,0.0038314176245210726,0.12192532295168997,0.768621480204665,0.5042224470230571,0.636421963613861,0.9501404494382022,0.9501404494382022,0.9360374414976599,0.0639198999851942
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.1,none,2,ablation_hard,0.7736685048137159,0.008088548318433376,0.11502388957706601,0.9518420293124155,0.9176239060026397,0.9347329676575276,0.9599719101123596,0.9599719101123596,0.9797191887675507,0.06445140001596883
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.2,none,2,Graph-CoLD,0.6916537092624041,0.005959982971477224,0.2532295168996638,0.9558165095841203,0.9106511349040031,0.9332338222440617,0.9696069669819236,0.9789325842696629,0.9824561403508771,0.06434779998380691
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.2,none,2,CoLD,0.5430975962833048,0.005534269902085994,0.26526278534772607,0.7487000608876291,0.4109145094799624,0.5798072851837958,0.9691011235955056,0.9691011235955056,0.9333333333333333,0.06312379997689277
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.2,none,2,ablation_hard,0.687287119667512,0.006385696040868455,0.24915944080693683,0.9558165095841203,0.9106511349040031,0.9332338222440617,0.9789325842696629,0.9789325842696629,0.9824561403508771,0.06735490000573918
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.4,none,2,Graph-CoLD,0.3627709832044162,0.0008514261387824606,0.6612988851530702,0.8279631229135459,0.6065713545004492,0.7172672387069976,0.9697791318579491,0.9792837078651685,0.9299065420560748,0.06641019997186959
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.4,none,2,CoLD,0.20953968594314204,0.001277139208173691,0.6724473544505397,0.5980880872603095,0.0,0.29904404363015474,0.9694522471910112,0.9694522471910112,0.8644859813084113,0.07724640000378713
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.4,none,2,ablation_hard,0.3671093299217459,0.0017028522775649213,0.664661121925323,0.8279631229135459,0.6065713545004492,0.7172672387069976,0.9792837078651685,0.9792837078651685,0.9299065420560748,0.07438100001309067
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.6,none,2,Graph-CoLD,0.07473448865877284,0.0,0.9631923553353389,0.5173366172891346,0.3189865618234515,0.418161589556293,0.949852353128453,0.9592696629213483,0.5929824561403508,0.06444280000869185
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.6,none,2,CoLD,0.06329916712225202,0.0,0.9674393912581843,0.34247249246449507,0.0,0.17123624623224754,0.949438202247191,0.949438202247191,0.49473684210526314,0.06613390002166852
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,asymmetric,0.6,none,2,ablation_hard,0.07603952825410148,0.0,0.960714917713679,0.5173366172891346,0.3189865618234515,0.418161589556293,0.9592696629213483,0.9592696629213483,0.5929824561403508,0.06352560000959784
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.1,0.0,2,Graph-CoLD,0.8268993236388972,0.017879948914431672,0.01097150946735091,0.9602187906223958,0.918068377220904,0.9391435839216499,0.891216601848273,0.8992275280898876,0.982839313572543,0.06175419996725395
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.1,0.0,2,CoLD,0.7556770116097801,0.01362281822051937,0.02459741638648027,0.8367633771087741,0.607319933233778,0.722041655171276,0.8900983146067416,0.8900983146067416,0.9453978159126365,0.06166010000742972
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.1,0.0,2,ablation_hard,0.8300452846196891,0.015751383567475522,0.012387188108299417,0.9602187906223958,0.918068377220904,0.9391435839216499,0.8992275280898876,0.8992275280898876,0.982839313572543,0.06382580002536997
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.1,0.6,2,Graph-CoLD,0.6883922483338949,0.07109408258833547,0.08600247743762165,0.9879306813090619,0.9803067717707863,0.984118726539924,0.9425153660875148,0.9511938202247191,0.9953198127925117,0.07299109996529296
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.1,0.6,2,CoLD,0.6640600390011404,0.06172839506172839,0.09325783047248275,0.8500811491399809,0.6139817102764491,0.732031429708215,0.9413623595505618,0.9413623595505618,0.9625585023400937,0.06047319999197498
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.1,0.6,2,ablation_hard,0.704976749345973,0.06257982120051085,0.08653335692797735,0.9879306813090619,0.9803067717707863,0.984118726539924,0.9511938202247191,0.9511938202247191,0.9953198127925117,0.07819119998021051
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.2,0.0,2,Graph-CoLD,0.8034099435433998,0.02894848871860366,0.014156786409485048,0.9657659975563487,0.9320031686131515,0.9488845830847501,0.81360659246425,0.8205758426966292,0.9824561403508771,0.08898060000501573
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.2,0.0,2,CoLD,0.7465427576604754,0.032354193273733504,0.017342063351619183,0.8601354519515899,0.6146194115253484,0.7373774317384691,0.8121488764044944,0.8121488764044944,0.9473684210526315,0.08734920003917068
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.2,0.0,2,ablation_hard,0.7934087172847618,0.035759897828863345,0.014687665899840736,0.9657659975563487,0.9320031686131515,0.9488845830847501,0.8205758426966292,0.8205758426966292,0.9824561403508771,0.08047119999537244
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.2,0.6,2,Graph-CoLD,0.5928945149367489,0.08173690932311622,0.14917713678994868,1.0,1.0,1.0,0.9069644925522271,0.9150280898876404,1.0,0.07663779996801168
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.2,0.6,2,CoLD,0.5732142460921655,0.08258833546189868,0.15130065475137144,0.9284578111214066,0.7693265030844091,0.8488921571029078,0.9055477528089888,0.9055477528089888,0.9842105263157894,0.06622650002827868
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.2,0.6,2,ablation_hard,0.5862695905707241,0.09110259684972329,0.15130065475137144,1.0,1.0,1.0,0.9150280898876404,0.9150280898876404,1.0,0.07050990004790947
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.4,0.0,2,Graph-CoLD,0.6213000485277138,0.11579395487441464,0.0263670146876659,0.9782135553414155,0.9232035997082845,0.95070857752485,0.6914221336769915,0.6966292134831461,0.985981308411215,0.05888669996056706
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.4,0.0,2,CoLD,0.5780488337304295,0.09535972754363559,0.028313572818970095,0.8618985682735895,0.60373192929465,0.7328152487841197,0.6896067415730337,0.6896067415730337,0.9462616822429907,0.06268109998200089
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.4,0.0,2,ablation_hard,0.6285686816540448,0.10174542358450404,0.027428773668377277,0.9782135553414155,0.9232035997082845,0.95070857752485,0.6966292134831461,0.6966292134831461,0.985981308411215,0.0652002000133507
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.4,0.6,2,Graph-CoLD,0.4012411373589334,0.1724137931034483,0.21536011325429127,0.9903226859389322,0.9356372123551628,0.9629799491470475,0.7948025670465019,0.8012640449438202,0.9976635514018691,0.06195619999198243
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.4,0.6,2,CoLD,0.3992920533024416,0.1613452532992763,0.21359051495310563,0.9551958264876391,0.7020122022307924,0.8286040143592157,0.793188202247191,0.793188202247191,0.9883177570093458,0.062057900009676814
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.4,0.6,2,ablation_hard,0.4160918187436548,0.18731375053214133,0.21075915767120865,0.9903226859389322,0.9356372123551628,0.9629799491470475,0.8012640449438202,0.8012640449438202,0.9976635514018691,0.062115400040056556
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.6,0.0,2,Graph-CoLD,0.38804626075663634,0.2720306513409962,0.0378694036453725,0.8883755374131329,0.7214812235916968,0.8049283805024148,0.5874779932735377,0.5916432584269663,0.9157894736842105,0.06305160000920296
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.6,0.0,2,CoLD,0.39188128580536746,0.2613878246062154,0.03556892585383118,0.7900112734272945,0.6243400394066861,0.7071756564169903,0.5856741573033708,0.5856741573033708,0.8771929824561403,0.0656643999973312
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.6,0.0,2,ablation_hard,0.3791627090536318,0.26947637292464877,0.03893116262608388,0.8883755374131329,0.7214812235916968,0.8049283805024148,0.5916432584269663,0.5916432584269663,0.9157894736842105,0.06502460001502186
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.6,0.6,2,Graph-CoLD,0.307259340951507,0.26862494678586635,0.23164041762519907,0.9549066645591806,0.8270797542447789,0.8909932094019797,0.6774614454691791,0.6825842696629213,0.9614035087719298,0.0738372000050731
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.6,0.6,2,CoLD,0.3040663203555416,0.2601106853980417,0.23358697575650328,0.9215033417439976,0.5937121420847765,0.7576077419143871,0.675561797752809,0.675561797752809,0.9508771929824561,0.0688547000172548
cicids2017,CICIDS-2017,real_stratified_train_3000_dedup_2848_test_8000,True,152,138,graph_consistency,0.6,0.6,2,ablation_hard,0.3061828092341392,0.2720306513409962,0.23854185099982303,0.9549066645591806,0.8270797542447789,0.8909932094019797,0.6825842696629213,0.6825842696629213,0.9614035087719298,0.16412890003994107
