protocol_id,reported_as,noise_type,noise_rate,graph_beta,method,macro_f1_mean,macro_f1_std,fnr_mean,err_tail_mean,err_final_mean,retained_fraction_mean,retained_clean_informative_mean,seeds,cold_macro_f1_mean,macro_f1_delta_vs_cold
p2_canonical_scenario_mean_v1,CICIDS-2017,asymmetric,0.4,none,MORSE,0.3864209959437077,0.032754453518869756,0.4660056657223796,0.8598889218989347,0.8556154305940403,0.8528888888888889,0.845925925925926,3,0.17856172150759186,0.20785927443611585
p2_canonical_scenario_mean_v1,CICIDS-2017,asymmetric,0.6,none,Co-Teaching,0.2533470106385735,0.06994590539743732,0.7824598677998112,0.7949728001164242,0.6879806919633271,0.28333333333333327,0.3444444444444445,3,0.04297837451709124,0.21036863612148227
p2_canonical_scenario_mean_v1,CICIDS-2017,asymmetric,0.6,none,CoLD,0.04297837451709124,0.0018245336576546982,0.9966949952785648,0.0,0.0840116282503056,0.9535555555555556,0.5355555555555555,3,0.04297837451709124,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,asymmetric,0.6,none,Graph-CoLD,0.0555612656547001,0.012670969682394026,0.9884324834749764,0.13585623295072596,0.2307852589041386,0.9635555555555556,0.6355555555555555,3,0.04297837451709124,0.01258289113760886
p2_canonical_scenario_mean_v1,CICIDS-2017,asymmetric,0.6,none,MCRe,0.299645164950417,0.053076183570406096,0.5375354107648725,0.8012690279452497,0.6561235923143355,0.4026666666666667,0.24888888888888885,3,0.04297837451709124,0.25666679043332574
p2_canonical_scenario_mean_v1,CICIDS-2017,asymmetric,0.6,none,MORSE,0.2952960376928992,0.05263533046718377,0.5370632672332389,0.841785633209217,0.7628283405495312,0.5648888888888889,0.42,3,0.04297837451709124,0.25231766317580795
p2_canonical_scenario_mean_v1,CICIDS-2017,clean,0.0,none,Co-Teaching,0.8315106587984765,0.05221167405020339,0.09419263456090647,1.0,1.0,1.0,1.0,3,0.6711498730106901,0.16036078578778645
p2_canonical_scenario_mean_v1,CICIDS-2017,clean,0.0,none,CoLD,0.6711498730106901,0.03709757095309322,0.11012747875354105,1.0,1.0,0.976,0.976,3,0.6711498730106901,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,clean,0.0,none,Graph-CoLD,0.7786885380574469,0.03897792805115514,0.1087110481586402,1.0,1.0,0.9860000000000001,0.9860000000000001,3,0.6711498730106901,0.1075386650467568
p2_canonical_scenario_mean_v1,CICIDS-2017,clean,0.0,none,MCRe,0.8401794348224808,0.06819985169514763,0.0780217186024551,1.0,1.0,1.0,1.0,3,0.6711498730106901,0.16902956181179074
p2_canonical_scenario_mean_v1,CICIDS-2017,clean,0.0,none,MORSE,0.8370515912076423,0.038460730788372886,0.09879603399433423,1.0,1.0,1.0,1.0,3,0.6711498730106901,0.1659017181969522
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.0,Co-Teaching,0.6619686495937516,0.03146240292239967,0.09938621340887627,0.9030564565369027,0.8961110760313761,0.834,0.868836291913215,3,0.6788506799358073,-0.01688203034205571
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.0,CoLD,0.6788506799358073,0.0708806442829761,0.1179178470254957,0.5353142766022846,0.6582686593803566,0.8851111111111111,0.9319526627218936,3,0.6788506799358073,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.0,Graph-CoLD,0.7705457918156892,0.03218185232258895,0.11000944287063259,0.8645493833119198,0.8959454617066139,0.8944444444444445,0.9723865877712031,3,0.6788506799358073,0.09169511187988189
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.0,MCRe,0.6190774249107852,0.026332439923219066,0.1091831916902738,0.9937778555641001,0.9611277358474425,0.903111111111111,0.9013806706114398,3,0.6788506799358073,-0.059773255025022065
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.0,MORSE,0.5861400854479086,0.04168539395157072,0.1318460812086874,1.0,0.9868765567126171,0.9662222222222222,0.9723865877712031,3,0.6788506799358073,-0.09271059448789865
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.6,Co-Teaching,0.6507364676389861,0.012538110834751889,0.13833805476864963,0.9335086059822583,0.91384622219889,0.8228888888888889,0.8737672583826429,3,0.61984882562138,0.030887642017606076
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.6,CoLD,0.61984882562138,0.015532571537548225,0.14742681775259672,0.6512306704059725,0.7488593111418872,0.9424444444444444,0.9625246548323472,3,0.61984882562138,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.6,Graph-CoLD,0.6810701258796824,0.01734926454953583,0.14246931067044377,0.9497290369251704,0.959992845083235,0.9524444444444445,0.9891518737672585,3,0.61984882562138,0.061221300258302414
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.6,MCRe,0.5988636960027985,0.03660361858216102,0.17669971671388096,1.0,0.9641300581336597,0.9037777777777777,0.898422090729783,3,0.61984882562138,-0.020985129618581455
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.1,0.6,MORSE,0.568409682910726,0.023045901231915435,0.167374881964117,1.0,0.9850123366177365,0.9666666666666668,0.9575936883629191,3,0.61984882562138,-0.05143914271065397
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.0,Co-Teaching,0.57298866424573,0.02173014631454303,0.10930122757318224,0.6934157589696647,0.7111579964973069,0.6882222222222222,0.7466666666666667,3,0.632455878806688,-0.05946721456095794
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.0,CoLD,0.632455878806688,0.08646013315770974,0.11661945231350328,0.5302125492971387,0.6630127109974683,0.8142222222222223,0.9344444444444444,3,0.632455878806688,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.0,Graph-CoLD,0.680488290450287,0.07387806275373057,0.08439565627950894,0.8204502415963443,0.8724829089518146,0.8228888888888889,0.9711111111111111,3,0.632455878806688,0.04803241164359906
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.0,MCRe,0.4814980382892032,0.028321675817378333,0.10103871576959393,0.9904210394019027,0.9261239393199002,0.8031111111111112,0.8255555555555555,3,0.632455878806688,-0.1509578405174848
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.0,MORSE,0.4885637217336615,0.03388473765011433,0.12016052880075535,1.0,0.971280733586739,0.9444444444444445,0.9366666666666666,3,0.632455878806688,-0.14389215707302644
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.6,Co-Teaching,0.5373781149645986,0.04526908577227803,0.18283758262511798,0.8440826958070015,0.8282180897251744,0.6746666666666666,0.7977777777777778,3,0.494468927579722,0.042909187384876646
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.6,CoLD,0.494468927579722,0.03721068534112445,0.19346081208687438,0.71329455090918,0.7999928183478695,0.9008888888888889,0.9722222222222223,3,0.494468927579722,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.6,Graph-CoLD,0.5468865312308723,0.04679850938698932,0.1886213408876298,0.9902584478176805,0.9924390232201238,0.9102222222222222,0.9966666666666667,3,0.494468927579722,0.05241760365115028
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.6,MCRe,0.4557964816326238,0.012073657660421998,0.21093012275731815,1.0,0.919846735619635,0.8031111111111112,0.7977777777777778,3,0.494468927579722,-0.03867244594709818
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.2,0.6,MORSE,0.4468255608043234,0.019456861852030233,0.20160528800755428,1.0,0.9645920424906543,0.9295555555555556,0.9277777777777777,3,0.494468927579722,-0.0476433667753986
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.0,Co-Teaching,0.42601722577064977,0.007695890272163882,0.13066572237960336,0.6779824138322131,0.6103528285954485,0.4426666666666667,0.4918518518518518,3,0.5420110213908579,-0.11599379562020812
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.0,CoLD,0.5420110213908579,0.04241284390702523,0.07979225684608117,0.6098656538682535,0.7295769351195975,0.6906666666666667,0.9392592592592592,3,0.5420110213908579,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.0,Graph-CoLD,0.5496568767528637,0.025361193949372543,0.09631728045325773,0.8348321483691269,0.8889182497573077,0.698,0.9688888888888889,3,0.5420110213908579,0.007645855362005793
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.0,MCRe,0.3436335449931293,0.012095151995751376,0.06126062322946171,0.7218259748588305,0.676258250392526,0.6033333333333334,0.648888888888889,3,0.5420110213908579,-0.19837747639772857
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.0,MORSE,0.34095530526420287,0.017106988276630018,0.042020774315391834,0.9692422809769767,0.9262743484168224,0.9148888888888888,0.8829629629629631,3,0.5420110213908579,-0.20105571612665502
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.6,Co-Teaching,0.3405359664218152,0.03326165172655088,0.26050519357884794,0.49236088465253175,0.4929644752705508,0.42555555555555546,0.4948148148148148,3,0.3495262648240171,-0.00899029840220189
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.6,CoLD,0.3495262648240171,0.03845273361780221,0.26121340887629835,0.7702304221090929,0.8657411229689949,0.82,0.9896296296296296,3,0.3495262648240171,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.6,Graph-CoLD,0.35620382489586194,0.03237130048060272,0.26015108593012276,0.7702304221090929,0.8724464170152894,0.8286666666666666,0.9925925925925926,3,0.3495262648240171,0.006677560071844835
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.6,MCRe,0.30967670691068233,0.028007070057426774,0.26569877242681766,0.7761860888323993,0.7611329455491757,0.6035555555555555,0.7688888888888888,3,0.3495262648240171,-0.03984955791333478
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.4,0.6,MORSE,0.32194097111623393,0.03773351142636357,0.27183663833805477,0.935589238316923,0.8989503853798554,0.876,0.8755555555555555,3,0.3495262648240171,-0.027585293707783176
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.0,Co-Teaching,0.2987768801524293,0.03180505648695266,0.09289423984891403,0.35328466725286695,0.39963223197920933,0.28377777777777774,0.43999999999999995,3,0.36235918897947667,-0.06358230882704735
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.0,CoLD,0.36235918897947667,0.01673537681933537,0.09549102927289889,0.6427327056017759,0.7162156212818473,0.5775555555555555,0.8799999999999999,3,0.36235918897947667,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.0,Graph-CoLD,0.3690265943872079,0.012453554231630004,0.08593012275731816,0.6679734291899235,0.7677499821957596,0.5835555555555555,0.9,3,0.36235918897947667,0.006667405407731253
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.0,MCRe,0.24093175211887238,0.006496257716280101,0.05323418319169024,0.1857162164180101,0.24782112952797894,0.40244444444444444,0.38000000000000006,3,0.36235918897947667,-0.12142743686060428
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.0,MORSE,0.2361193709639802,0.012676741847341957,0.015344664778092466,0.4388476398809587,0.5864106153040267,0.8295555555555555,0.8377777777777777,3,0.36235918897947667,-0.12623981801549647
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.6,Co-Teaching,0.2605933975984557,0.0504504234693988,0.2819877242681775,0.39860025684231326,0.39904463001902596,0.256,0.39666666666666667,3,0.29043200977944716,-0.029838612180991486
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.6,CoLD,0.29043200977944716,0.006264206583668192,0.28068932955618503,0.9008101801493172,0.9049032098459948,0.6902222222222223,0.9447222222222224,3,0.29043200977944716,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.6,Graph-CoLD,0.29856459408761676,0.015410473092118094,0.28316808309726155,0.9350279441473722,0.9381534131250575,0.6975555555555556,0.9533333333333333,3,0.29043200977944716,0.0081325843081696
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.6,MCRe,0.2550922564696331,0.014298179388863203,0.22438621340887624,0.7449852816207381,0.6862789283663515,0.4026666666666667,0.6472222222222223,3,0.29043200977944716,-0.03533975330981404
p2_canonical_scenario_mean_v1,CICIDS-2017,graph_consistency,0.6,0.6,MORSE,0.24359734468498237,0.0013738628723094142,0.17374881964117087,0.945832898566863,0.9090701215382068,0.7959999999999999,0.9052777777777777,3,0.29043200977944716,-0.046834665094464795
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.1,none,Co-Teaching,0.6619686495937516,0.03146240292239967,0.09938621340887627,0.9030564565369027,0.8961110760313761,0.834,0.868836291913215,3,0.6788506799358073,-0.01688203034205571
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.1,none,CoLD,0.6788506799358073,0.0708806442829761,0.1179178470254957,0.5353142766022846,0.6582686593803566,0.8851111111111111,0.9319526627218936,3,0.6788506799358073,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.1,none,Graph-CoLD,0.7705457918156892,0.03218185232258895,0.11000944287063259,0.8645493833119198,0.8959454617066139,0.8944444444444445,0.9723865877712031,3,0.6788506799358073,0.09169511187988189
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.1,none,MCRe,0.6190774249107852,0.026332439923219066,0.1091831916902738,0.9937778555641001,0.9611277358474425,0.903111111111111,0.9013806706114398,3,0.6788506799358073,-0.059773255025022065
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.1,none,MORSE,0.5861400854479086,0.04168539395157072,0.1318460812086874,1.0,0.9868765567126171,0.9662222222222222,0.9723865877712031,3,0.6788506799358073,-0.09271059448789865
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.2,none,Co-Teaching,0.57298866424573,0.02173014631454303,0.10930122757318224,0.6934157589696647,0.7111579964973069,0.6882222222222222,0.7466666666666667,3,0.632455878806688,-0.05946721456095794
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.2,none,CoLD,0.632455878806688,0.08646013315770974,0.11661945231350328,0.5302125492971387,0.6630127109974683,0.8142222222222223,0.9344444444444444,3,0.632455878806688,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.2,none,Graph-CoLD,0.680488290450287,0.07387806275373057,0.08439565627950894,0.8204502415963443,0.8724829089518146,0.8228888888888889,0.9711111111111111,3,0.632455878806688,0.04803241164359906
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.2,none,MCRe,0.4814980382892032,0.028321675817378333,0.10103871576959393,0.9904210394019027,0.9261239393199002,0.8031111111111112,0.8255555555555555,3,0.632455878806688,-0.1509578405174848
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.2,none,MORSE,0.4885637217336615,0.03388473765011433,0.12016052880075535,1.0,0.971280733586739,0.9444444444444445,0.9366666666666666,3,0.632455878806688,-0.14389215707302644
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.4,none,Co-Teaching,0.42601722577064977,0.007695890272163882,0.13066572237960336,0.6779824138322131,0.6103528285954485,0.4426666666666667,0.4918518518518518,3,0.5420110213908579,-0.11599379562020812
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.4,none,CoLD,0.5420110213908579,0.04241284390702523,0.07979225684608117,0.6098656538682535,0.7295769351195975,0.6906666666666667,0.9392592592592592,3,0.5420110213908579,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.4,none,Graph-CoLD,0.5496568767528637,0.025361193949372543,0.09631728045325773,0.8348321483691269,0.8889182497573077,0.698,0.9688888888888889,3,0.5420110213908579,0.007645855362005793
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.4,none,MCRe,0.3436335449931293,0.012095151995751376,0.06126062322946171,0.7218259748588305,0.676258250392526,0.6033333333333334,0.648888888888889,3,0.5420110213908579,-0.19837747639772857
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.4,none,MORSE,0.34095530526420287,0.017106988276630018,0.042020774315391834,0.9692422809769767,0.9262743484168224,0.9148888888888888,0.8829629629629631,3,0.5420110213908579,-0.20105571612665502
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.6,none,Co-Teaching,0.2987768801524293,0.03180505648695266,0.09289423984891403,0.35328466725286695,0.39963223197920933,0.28377777777777774,0.43999999999999995,3,0.36235918897947667,-0.06358230882704735
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.6,none,CoLD,0.36235918897947667,0.01673537681933537,0.09549102927289889,0.6427327056017759,0.7162156212818473,0.5775555555555555,0.8799999999999999,3,0.36235918897947667,0.0
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.6,none,Graph-CoLD,0.3690265943872079,0.012453554231630004,0.08593012275731816,0.6679734291899235,0.7677499821957596,0.5835555555555555,0.9,3,0.36235918897947667,0.006667405407731253
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.6,none,MCRe,0.24093175211887238,0.006496257716280101,0.05323418319169024,0.1857162164180101,0.24782112952797894,0.40244444444444444,0.38000000000000006,3,0.36235918897947667,-0.12142743686060428
p2_canonical_scenario_mean_v1,CICIDS-2017,symmetric,0.6,none,MORSE,0.2361193709639802,0.012676741847341957,0.015344664778092466,0.4388476398809587,0.5864106153040267,0.8295555555555555,0.8377777777777777,3,0.36235918897947667,-0.12623981801549647
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.1,none,Co-Teaching,0.48912268154658306,0.013504624247989015,0.06244455443389004,0.8009237271663522,0.8032556320725422,0.8426666666666667,0.7810650887573964,3,0.4635587773754353,0.025563904171147733
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.1,none,CoLD,0.4635587773754353,0.019926156662121056,0.0657316872730786,0.3653013822866747,0.3931767033181038,0.858,0.601577909270217,3,0.4635587773754353,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.1,none,Graph-CoLD,0.4762812224316011,0.0175763207689238,0.046861555247452336,0.4906774590946697,0.5051498263290108,0.8668888888888889,0.641025641025641,3,0.4635587773754353,0.012722445056165765
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.1,none,MCRe,0.5020620975155269,0.007599769815317952,0.09461598765890006,0.9110951907989304,0.9010806356775466,0.9026666666666666,0.8816568047337278,3,0.4635587773754353,0.03850332014009156
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.1,none,MORSE,0.4834975980784266,0.012769082044458658,0.08524371821903316,0.9691560456656193,0.967900661454304,0.9891111111111112,0.970414201183432,3,0.4635587773754353,0.0199388207029913
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.2,none,Co-Teaching,0.45342057401090635,0.006048086159284669,0.14133863879434694,0.6175885162966422,0.6221117421982768,0.6846666666666666,0.6166666666666666,3,0.40886626680279936,0.04455430720810699
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.2,none,CoLD,0.40886626680279936,0.015239541386275297,0.26050754656475433,0.32223438629409407,0.35969671147917137,0.8691111111111112,0.5644444444444444,3,0.40886626680279936,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.2,none,Graph-CoLD,0.4115387812578419,0.0038702072139490096,0.2711562415742968,0.4532623276687329,0.4759977722839484,0.8784444444444445,0.6111111111111112,3,0.40886626680279936,0.0026725144550425184
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.2,none,MCRe,0.4414287992413004,0.012633577026053657,0.2021206781590198,0.8032036711923768,0.7674494415505261,0.8026666666666666,0.7255555555555556,3,0.40886626680279936,0.032562532438501046
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.2,none,MORSE,0.4618127755796171,0.00340711861931897,0.1556523795590775,0.9459640903757821,0.9445737494348556,0.9811111111111112,0.9455555555555555,3,0.40886626680279936,0.052946508776817724
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.4,none,Co-Teaching,0.3830186983905544,0.052690588571906054,0.33226926565860054,0.544755220053548,0.5302962655780273,0.476,0.46814814814814815,3,0.23269523128778605,0.15032346710276837
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.4,none,CoLD,0.23269523128778605,0.00580621943100717,0.7288729474121004,0.28024383465626573,0.3157300325302436,0.8991111111111111,0.49481481481481476,3,0.23269523128778605,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.4,none,Graph-CoLD,0.23764896743497269,0.006869520441970611,0.7072090862094021,0.3772706681545553,0.40668128224949046,0.9084444444444445,0.5555555555555556,3,0.23269523128778605,0.004953736147186638
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.4,none,MCRe,0.32273172144419315,0.026353523044577287,0.4411321789172898,0.5930679167649345,0.5748458544200001,0.6024444444444444,0.5792592592592593,3,0.23269523128778605,0.0900364901564071
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.4,none,MORSE,0.3422101101668487,0.02201933828498152,0.3497952372782065,0.78379831529959,0.77360999999386,0.8704444444444445,0.7881481481481482,3,0.23269523128778605,0.10951487887906267
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.6,none,Co-Teaching,0.21919457263824774,0.023361903658748538,0.6648744667776328,0.49619902480235917,0.4722668922195899,0.22799999999999998,0.3644444444444444,3,0.08092644390499193,0.1382681287332558
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.6,none,CoLD,0.08092644390499193,0.012525995953138306,0.9599666753899706,0.06067993347760293,0.1596195099377626,0.9197777777777777,0.37777777777777777,3,0.08092644390499193,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.6,none,Graph-CoLD,0.09026130203024174,0.009036184095567975,0.9594619150063419,0.2306896654020479,0.29927005101862547,0.9293333333333332,0.47333333333333333,3,0.08092644390499193,0.009334858125249812
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.6,none,MCRe,0.24373543200518266,0.052769060195747675,0.6035917708607245,0.45879161216727576,0.4344553640890154,0.40311111111111114,0.4022222222222222,3,0.08092644390499193,0.16280898810019073
p2_canonical_scenario_mean_v1,UNSW-NB15,asymmetric,0.6,none,MORSE,0.23656728488687584,0.05046078494064574,0.5524592865715773,0.6238127675404658,0.5927336662878773,0.5924444444444444,0.5511111111111111,3,0.08092644390499193,0.1556408409818839
p2_canonical_scenario_mean_v1,UNSW-NB15,clean,0.0,none,Co-Teaching,0.516589766650409,0.015886921130671847,0.0024044558831785336,1.0,1.0,1.0,1.0,3,0.4942821449421386,0.022307621708270386
p2_canonical_scenario_mean_v1,UNSW-NB15,clean,0.0,none,CoLD,0.4942821449421386,0.013503261909675284,0.0011396742437964334,1.0,1.0,0.8855555555555555,0.8855555555555555,3,0.4942821449421386,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,clean,0.0,none,Graph-CoLD,0.5019091930976627,0.01395725817991268,0.0010131238571789668,1.0,1.0,0.894888888888889,0.894888888888889,3,0.4942821449421386,0.007627048155524063
p2_canonical_scenario_mean_v1,UNSW-NB15,clean,0.0,none,MCRe,0.5043479437980044,0.008441473346836162,0.0027870886394755004,1.0,1.0,1.0,1.0,3,0.4942821449421386,0.010065798855865782
p2_canonical_scenario_mean_v1,UNSW-NB15,clean,0.0,none,MORSE,0.5217567224408031,0.011109438082245552,0.0034198883797532335,1.0,1.0,1.0,1.0,3,0.4942821449421386,0.027474577498664443
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.0,Co-Teaching,0.4854439009122771,0.010241135949146045,0.0045598505636074,0.7959624714358199,0.8009042629368022,0.845111111111111,0.8067061143984221,3,0.48462868299613193,0.0008152179161451945
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.0,CoLD,0.48462868299613193,0.021073170496190126,0.001773483785285867,0.4426521231642917,0.46224751784449536,0.8222222222222223,0.6252465483234714,3,0.48462868299613193,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.0,Graph-CoLD,0.48406638077263614,0.015864319689067895,0.0015201910520125667,0.5219915081797973,0.5334864309068016,0.8308888888888889,0.6538461538461539,3,0.48462868299613193,-0.000562302223495792
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.0,MCRe,0.47988444041440514,0.016820801656497616,0.004560187407770067,0.9654086604542776,0.9515668269783121,0.9024444444444444,0.9289940828402368,3,0.48462868299613193,-0.0047442425817267875
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.0,MORSE,0.48419423995567684,0.011749954603324404,0.0037988173128132665,0.9915707626525393,0.9882216637998781,0.9757777777777777,0.9852071005917159,3,0.48462868299613193,-0.0004344430404550903
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.6,Co-Teaching,0.4950642291655271,0.008416257800212953,0.0027867517953128335,0.7809046743623437,0.7818427324023879,0.8164444444444445,0.7603550295857988,3,0.47729089730888447,0.01777333185664265
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.6,CoLD,0.47729089730888447,0.010659356795457398,0.0024066678112785998,0.4543055750477656,0.49165615611883035,0.8833333333333333,0.7041420118343195,3,0.47729089730888447,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.6,Graph-CoLD,0.4738436522709249,0.02049229621724793,0.0029135904876261,0.5582130692112334,0.584971110231323,0.8926666666666666,0.7366863905325444,3,0.47729089730888447,-0.0034472450379595676
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.6,MCRe,0.4630600606846533,0.007263892482014672,0.0058246800101800006,0.9507897762678056,0.9352836795380203,0.9026666666666666,0.908284023668639,3,0.47729089730888447,-0.014230836624231191
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.1,0.6,MORSE,0.4711320763584954,0.02175403709560956,0.0054438267234394,0.9918792796882717,0.9868190895321055,0.982888888888889,0.9763313609467456,3,0.47729089730888447,-0.0061588209503890545
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.0,Co-Teaching,0.47218418711936644,0.0056899389213447395,0.0103823671841542,0.7326854548936224,0.7425610555497865,0.6984444444444445,0.7330260807431226,3,0.47973132160237403,-0.007547134483007589
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.0,CoLD,0.47973132160237403,0.007467858402187417,0.0043053549721694005,0.5007303294406603,0.517462797004064,0.7768888888888889,0.6599964272954627,3,0.47973132160237403,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.0,Graph-CoLD,0.48716089512941,0.010159793782409965,0.005697889490695433,0.5624364211941875,0.574015778383298,0.7848888888888889,0.6797999285459092,3,0.47973132160237403,0.007429573527035993
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.0,MCRe,0.4673802231659483,0.012344892281921652,0.0106387378595296,0.891800569496576,0.8515524081417839,0.8022222222222223,0.8128010003572704,3,0.47973132160237403,-0.012351098436425734
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.0,MORSE,0.44707155386735814,0.02325983423153904,0.0078541979923168,0.9822264836283864,0.9767511318487928,0.9528888888888889,0.9660664523043945,3,0.47973132160237403,-0.03265976773501589
